shipment_id,product_id,origin_factory_id,destination_id,transport_id,distance_km,shipped_quantity,total_weight_tons,transport_co2_footprint,transport_nox_footprint,transport_sox_footprint
SHP_SHEIN_000022,SKU_000253,FAC_SHN_0012,DST_SHEIN_001,T_ROAD_D,10987.7,2816,0.6054,698.5,26.61,6.65
SHP_SHEIN_000023,SKU_000455,FAC_SHN_0005,DST_SHEIN_002,T_AIR,7352.92,2958,0.5561,5111.24,20.44,4.09
SHP_SHEIN_000024,SKU_000004,FAC_SHN_0004,DST_SHEIN_002,T_SEA,8886.67,147,0.0176,2.35,2.82,2.35
SHP_SHEIN_000025,SKU_000630,FAC_SHN_0001,DST_SHEIN_002,T_AIR,9145.04,2211,0.2145,2451.64,9.81,1.96
SHP_SHEIN_000026,SKU_000989,FAC_SHN_0002,DST_SHEIN_002,T_AIR,8558.41,2852,0.5904,6315.72,25.26,5.05
SHP_SHEIN_000027,SKU_000273,FAC_SHN_0020,DST_SHEIN_001,T_AIR,11369.91,2495,0.5863,8333.08,33.33,6.67
SHP_SHEIN_000028,SKU_000244,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,2396,0.3522,3267.02,13.07,2.61
SHP_SHEIN_000029,SKU_000647,FAC_SHN_0016,DST_SHEIN_001,T_AIR,11148.77,3637,0.6947,9680.85,38.72,7.74
SHP_SHEIN_000030,SKU_000313,FAC_SHN_0010,DST_SHEIN_002,T_AIR,7754.31,3527,0.3068,2974.25,11.9,2.38
SHP_SHEIN_000031,SKU_000845,FAC_SHN_0009,DST_SHEIN_003,T_ROAD_D,17410.05,814,0.3329,608.61,23.19,5.8
SHP_SHEIN_000032,SKU_000517,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,4969,0.5764,5346.56,21.39,4.28
SHP_SHEIN_000033,SKU_000929,FAC_SHN_0016,DST_SHEIN_001,T_AIR,11148.77,3882,0.2484,3462.36,13.85,2.77
SHP_SHEIN_000034,SKU_000304,FAC_SHN_0011,DST_SHEIN_003,T_AIR,15983.07,4361,0.157,3136.6,12.55,2.51
SHP_SHEIN_000035,SKU_000358,FAC_SHN_0012,DST_SHEIN_001,T_AIR,10987.7,3801,0.5397,7413.15,29.65,5.93
SHP_SHEIN_000036,SKU_000122,FAC_SHN_0020,DST_SHEIN_003,T_AIR,17545.1,4107,0.5914,12970.39,51.88,10.38
SHP_SHEIN_000037,SKU_000653,FAC_SHN_0019,DST_SHEIN_003,T_AIR,14107.95,2852,0.5333,9405.14,37.62,7.52
SHP_SHEIN_000038,SKU_000822,FAC_SHN_0012,DST_SHEIN_003,T_ROAD_D,16394.61,3392,0.3494,601.43,22.91,5.73
SHP_SHEIN_000039,SKU_000545,FAC_SHN_0008,DST_SHEIN_001,T_AIR,11163.05,1618,0.7621,10633.89,42.54,8.51
SHP_SHEIN_000040,SKU_000803,FAC_SHN_0012,DST_SHEIN_003,T_AIR,16394.61,4740,0.256,5245.46,20.98,4.2
SHP_SHEIN_000041,SKU_000721,FAC_SHN_0018,DST_SHEIN_002,T_AIR,10139.26,2553,0.2834,3591.62,14.37,2.87
SHP_SHEIN_000042,SKU_000118,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,4900,1.568,15995.87,63.98,12.8
SHP_SHEIN_000043,SKU_000029,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,2792,0.5807,11096.74,44.39,8.88
SHP_SHEIN_000044,SKU_000523,FAC_SHN_0019,DST_SHEIN_001,T_AIR,11461.62,1258,0.0503,720.94,2.88,0.58
SHP_SHEIN_000045,SKU_000040,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,2896,0.1506,2877.52,11.51,2.3
SHP_SHEIN_000046,SKU_000961,FAC_SHN_0013,DST_SHEIN_002,T_SEA,7700.19,1413,0.2289,26.44,31.73,26.44
SHP_SHEIN_000047,SKU_000646,FAC_SHN_0008,DST_SHEIN_002,T_AIR,8279.23,4531,0.3987,4126.45,16.51,3.3
SHP_SHEIN_000048,SKU_000906,FAC_SHN_0015,DST_SHEIN_003,T_AIR,17514.57,794,0.1143,2503.18,10.01,2.0
SHP_SHEIN_000049,SKU_000700,FAC_SHN_0013,DST_SHEIN_001,T_AIR,12135.35,1750,0.1838,2787.34,11.15,2.23
SHP_SHEIN_000050,SKU_000274,FAC_SHN_0016,DST_SHEIN_001,T_AIR,11148.77,1995,0.2893,4031.33,16.13,3.23
SHP_SHEIN_000051,SKU_000664,FAC_SHN_0011,DST_SHEIN_003,T_AIR,15983.07,2795,1.6351,32666.9,130.67,26.13
SHP_SHEIN_000052,SKU_000621,FAC_SHN_0006,DST_SHEIN_001,T_AIR,13280.27,2466,0.4291,7122.94,28.49,5.7
SHP_SHEIN_000053,SKU_000127,FAC_SHN_0010,DST_SHEIN_002,T_AIR,7754.31,3020,0.4772,4625.06,18.5,3.7
SHP_SHEIN_000054,SKU_000317,FAC_SHN_0010,DST_SHEIN_003,T_AIR,16369.48,202,0.0473,967.19,3.87,0.77
SHP_SHEIN_000055,SKU_000210,FAC_SHN_0020,DST_SHEIN_003,T_SEA,17545.1,470,0.0484,12.74,15.29,12.74
SHP_SHEIN_000056,SKU_000897,FAC_SHN_0012,DST_SHEIN_003,T_AIR,16394.61,2480,0.5059,10367.95,41.47,8.29
SHP_SHEIN_000057,SKU_000985,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,345,0.0135,124.8,0.5,0.1
SHP_SHEIN_000058,SKU_000354,FAC_SHN_0019,DST_SHEIN_002,T_AIR,5324.27,605,0.0647,430.83,1.72,0.34
SHP_SHEIN_000059,SKU_000043,FAC_SHN_0018,DST_SHEIN_001,T_ROAD_D,11385.72,1770,0.0832,99.45,3.79,0.95
SHP_SHEIN_000060,SKU_000735,FAC_SHN_0002,DST_SHEIN_001,T_AIR,11577.54,970,0.3599,5208.01,20.83,4.17
SHP_SHEIN_000061,SKU_000200,FAC_SHN_0011,DST_SHEIN_003,T_AIR,15983.07,1160,0.1067,2132.14,8.53,1.71
SHP_SHEIN_000062,SKU_000853,FAC_SHN_0003,DST_SHEIN_003,T_AIR,17537.64,1810,0.5466,11983.03,47.93,9.59
SHP_SHEIN_000063,SKU_000018,FAC_SHN_0007,DST_SHEIN_002,T_AIR,8751.87,1020,0.1469,1606.84,6.43,1.29
SHP_SHEIN_000064,SKU_000882,FAC_SHN_0019,DST_SHEIN_001,T_SEA,11461.62,1052,0.1273,21.88,26.26,21.88
SHP_SHEIN_000065,SKU_000454,FAC_SHN_0007,DST_SHEIN_002,T_AIR,8751.87,4180,1.417,15501.97,62.01,12.4
SHP_SHEIN_000066,SKU_000545,FAC_SHN_0001,DST_SHEIN_003,T_AIR,18122.22,1064,0.5011,11352.3,45.41,9.08
SHP_SHEIN_000067,SKU_000217,FAC_SHN_0005,DST_SHEIN_002,T_AIR,7352.92,3909,0.3674,3377.25,13.51,2.7
SHP_SHEIN_000068,SKU_000392,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,4475,0.6847,6984.68,27.94,5.59
SHP_SHEIN_000069,SKU_000731,FAC_SHN_0005,DST_SHEIN_003,T_AIR,14539.87,891,0.1132,2056.61,8.23,1.65
SHP_SHEIN_000070,SKU_000560,FAC_SHN_0018,DST_SHEIN_003,T_AIR,18577.67,3676,0.8749,20316.73,81.27,16.25
SHP_SHEIN_000071,SKU_000370,FAC_SHN_0006,DST_SHEIN_001,T_ROAD_D,13280.27,3753,0.2927,408.2,15.55,3.89
SHP_SHEIN_000072,SKU_000863,FAC_SHN_0013,DST_SHEIN_001,T_ROAD_D,12135.35,3223,1.5954,2032.86,77.44,19.36
SHP_SHEIN_000073,SKU_000632,FAC_SHN_0001,DST_SHEIN_001,T_AIR,11068.62,4314,2.0923,28948.45,115.79,23.16
SHP_SHEIN_000074,SKU_000214,FAC_SHN_0005,DST_SHEIN_002,T_AIR,7352.92,1738,0.1738,1597.42,6.39,1.28
SHP_SHEIN_000075,SKU_000210,FAC_SHN_0002,DST_SHEIN_001,T_AIR,11577.54,2399,0.2471,3575.97,14.3,2.86
SHP_SHEIN_000076,SKU_000555,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,4097,0.4015,7672.0,30.69,6.14
SHP_SHEIN_000077,SKU_000410,FAC_SHN_0010,DST_SHEIN_003,T_SEA,16369.48,5000,0.26,63.84,76.61,63.84
SHP_SHEIN_000078,SKU_000461,FAC_SHN_0004,DST_SHEIN_003,T_AIR,17554.64,1831,0.26,5705.3,22.82,4.56
SHP_SHEIN_000079,SKU_000319,FAC_SHN_0018,DST_SHEIN_001,T_AIR,11385.72,3842,0.5302,7545.83,30.18,6.04
SHP_SHEIN_000080,SKU_000349,FAC_SHN_0010,DST_SHEIN_001,T_AIR,11815.74,1251,0.2164,3196.5,12.79,2.56
SHP_SHEIN_000081,SKU_000020,FAC_SHN_0020,DST_SHEIN_003,T_AIR,17545.1,1308,0.1674,3671.84,14.69,2.94
SHP_SHEIN_000082,SKU_000953,FAC_SHN_0007,DST_SHEIN_003,T_AIR,17643.25,3567,0.692,15261.37,61.05,12.21
SHP_SHEIN_000083,SKU_000462,FAC_SHN_0018,DST_SHEIN_001,T_AIR,11385.72,122,0.0214,303.86,1.22,0.24
SHP_SHEIN_000084,SKU_000050,FAC_SHN_0010,DST_SHEIN_003,T_AIR,16369.48,1889,0.2361,4831.55,19.33,3.87
SHP_SHEIN_000085,SKU_000155,FAC_SHN_0018,DST_SHEIN_001,T_AIR,11385.72,3204,0.2723,3875.98,15.5,3.1
SHP_SHEIN_000086,SKU_000900,FAC_SHN_0003,DST_SHEIN_001,T_AIR,10092.04,788,0.0741,934.42,3.74,0.75
SHP_SHEIN_000087,SKU_000288,FAC_SHN_0015,DST_SHEIN_003,T_AIR,17514.57,2889,0.3496,7653.19,30.61,6.12
SHP_SHEIN_000088,SKU_000281,FAC_SHN_0017,DST_SHEIN_002,T_AIR,8321.73,1896,0.9992,10393.76,41.58,8.32
SHP_SHEIN_000089,SKU_000452,FAC_SHN_0002,DST_SHEIN_003,T_AIR,17265.22,1013,0.2006,4328.69,17.31,3.46
SHP_SHEIN_000090,SKU_000643,FAC_SHN_0014,DST_SHEIN_001,T_AIR,10909.83,2794,0.4191,5715.39,22.86,4.57
SHP_SHEIN_000091,SKU_000298,FAC_SHN_0003,DST_SHEIN_003,T_AIR,17537.64,2813,0.2447,5365.01,21.46,4.29
SHP_SHEIN_000092,SKU_000247,FAC_SHN_0011,DST_SHEIN_001,T_AIR,11881.53,1733,0.2097,3114.34,12.46,2.49
SHP_SHEIN_000093,SKU_000732,FAC_SHN_0002,DST_SHEIN_003,T_AIR,17265.22,671,0.1563,3374.12,13.5,2.7
SHP_SHEIN_000094,SKU_000340,FAC_SHN_0014,DST_SHEIN_002,T_AIR,8085.62,3848,0.5618,5678.21,22.71,4.54
SHP_SHEIN_000095,SKU_000962,FAC_SHN_0010,DST_SHEIN_002,T_AIR,7754.31,1745,0.2443,2367.97,9.47,1.89
SHP_SHEIN_000096,SKU_000384,FAC_SHN_0018,DST_SHEIN_003,T_AIR,18577.67,273,0.0554,1286.94,5.15,1.03
SHP_SHEIN_000097,SKU_000936,FAC_SHN_0014,DST_SHEIN_002,T_AIR,8085.62,4728,1.0212,10321.78,41.29,8.26
SHP_SHEIN_000098,SKU_000141,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,1212,0.1721,1596.39,6.39,1.28
SHP_SHEIN_000099,SKU_000710,FAC_SHN_0001,DST_SHEIN_001,T_AIR,11068.62,3293,1.9495,26972.23,107.89,21.58
SHP_SHEIN_000100,SKU_000979,FAC_SHN_0009,DST_SHEIN_001,T_AIR,11295.27,3269,0.4838,6830.98,27.32,5.46
SHP_SHEIN_000101,SKU_000914,FAC_SHN_0005,DST_SHEIN_002,T_AIR,7352.92,900,0.1332,1224.26,4.9,0.98
SHP_SHEIN_000102,SKU_000731,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,1753,0.2226,2065.06,8.26,1.65
SHP_SHEIN_000103,SKU_000098,FAC_SHN_0017,DST_SHEIN_002,T_AIR,8321.73,343,0.1626,1691.2,6.76,1.35
SHP_SHEIN_000104,SKU_000093,FAC_SHN_0003,DST_SHEIN_003,T_AIR,17537.64,4180,0.5392,11820.81,47.28,9.46
SHP_SHEIN_000105,SKU_000131,FAC_SHN_0009,DST_SHEIN_002,T_ROAD_D,8513.73,2506,0.4812,430.12,16.39,4.1
SHP_SHEIN_000106,SKU_000890,FAC_SHN_0014,DST_SHEIN_002,T_SEA,8085.62,4387,0.6493,78.75,94.5,78.75
SHP_SHEIN_000107,SKU_000721,FAC_SHN_0013,DST_SHEIN_003,T_AIR,16093.52,795,0.0882,1775.22,7.1,1.42
SHP_SHEIN_000108,SKU_000783,FAC_SHN_0007,DST_SHEIN_003,T_AIR,17643.25,4943,2.8274,62355.57,249.42,49.88
SHP_SHEIN_000109,SKU_000738,FAC_SHN_0005,DST_SHEIN_001,T_AIR,13580.22,940,0.1241,2106.29,8.43,1.69
SHP_SHEIN_000110,SKU_000995,FAC_SHN_0001,DST_SHEIN_003,T_AIR,18122.22,4882,0.9569,21675.81,86.7,17.34
SHP_SHEIN_000111,SKU_000722,FAC_SHN_0020,DST_SHEIN_001,T_AIR,11369.91,4857,1.7437,24781.61,99.13,19.83
SHP_SHEIN_000112,SKU_000433,FAC_SHN_0012,DST_SHEIN_003,T_AIR,16394.61,721,0.2617,5363.56,21.45,4.29
SHP_SHEIN_000113,SKU_000110,FAC_SHN_0011,DST_SHEIN_002,T_AIR,7395.48,1510,0.308,2847.63,11.39,2.28
SHP_SHEIN_000114,SKU_000379,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,4668,0.1914,1952.44,7.81,1.56
SHP_SHEIN_000115,SKU_000667,FAC_SHN_0019,DST_SHEIN_002,T_AIR,5324.27,2671,0.2751,1830.97,7.32,1.46
SHP_SHEIN_000116,SKU_000307,FAC_SHN_0001,DST_SHEIN_002,T_AIR,9145.04,684,0.0814,930.46,3.72,0.74
SHP_SHEIN_000117,SKU_000858,FAC_SHN_0020,DST_SHEIN_001,T_AIR,11369.91,2674,0.6043,8588.89,34.36,6.87
SHP_SHEIN_000118,SKU_000480,FAC_SHN_0011,DST_SHEIN_002,T_AIR,7395.48,2945,0.4889,4519.29,18.08,3.62
SHP_SHEIN_000119,SKU_000013,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,3348,0.6261,6386.88,25.55,5.11
SHP_SHEIN_000120,SKU_000298,FAC_SHN_0009,DST_SHEIN_003,T_AIR,17410.05,3096,0.2694,5861.79,23.45,4.69
SHP_SHEIN_000121,SKU_000093,FAC_SHN_0008,DST_SHEIN_003,T_AIR,17267.51,4265,0.5502,11875.41,47.5,9.5
SHP_SHEIN_000122,SKU_000534,FAC_SHN_0001,DST_SHEIN_003,T_AIR,18122.22,1798,0.3668,8308.86,33.24,6.65
SHP_SHEIN_000123,SKU_000269,FAC_SHN_0002,DST_SHEIN_003,T_AIR,17265.22,2308,0.9994,21567.8,86.27,17.25
SHP_SHEIN_000124,SKU_000465,FAC_SHN_0007,DST_SHEIN_001,T_AIR,11269.13,3275,0.488,6873.82,27.5,5.5
SHP_SHEIN_000125,SKU_000432,FAC_SHN_0020,DST_SHEIN_001,T_AIR,11369.91,4233,0.2624,3729.98,14.92,2.98
SHP_SHEIN_000126,SKU_000990,FAC_SHN_0014,DST_SHEIN_001,T_AIR,10909.83,878,0.1466,1999.58,8.0,1.6
SHP_SHEIN_000127,SKU_000643,FAC_SHN_0008,DST_SHEIN_001,T_AIR,11163.05,3394,0.5091,7103.89,28.42,5.68
SHP_SHEIN_000128,SKU_000444,FAC_SHN_0002,DST_SHEIN_001,T_AIR,11577.54,2911,0.1077,1558.73,6.23,1.25
SHP_SHEIN_000129,SKU_000419,FAC_SHN_0015,DST_SHEIN_003,T_AIR,17514.57,1040,0.1144,2504.58,10.02,2.0
SHP_SHEIN_000130,SKU_000711,FAC_SHN_0014,DST_SHEIN_001,T_SEA,10909.83,4276,1.8686,305.79,366.95,305.79
SHP_SHEIN_000131,SKU_000489,FAC_SHN_0015,DST_SHEIN_003,T_SEA,17514.57,2356,0.4335,113.89,136.67,113.89
SHP_SHEIN_000132,SKU_000350,FAC_SHN_0016,DST_SHEIN_001,T_AIR,11148.77,1639,0.2704,3768.77,15.08,3.02
SHP_SHEIN_000133,SKU_000199,FAC_SHN_0005,DST_SHEIN_001,T_AIR,13580.22,2933,0.4487,7617.64,30.47,6.09
SHP_SHEIN_000134,SKU_000171,FAC_SHN_0004,DST_SHEIN_001,T_AIR,11567.78,1969,1.0652,15402.92,61.61,12.32
SHP_SHEIN_000135,SKU_000074,FAC_SHN_0008,DST_SHEIN_003,T_AIR,17267.51,2645,0.4073,8791.97,35.17,7.03
SHP_SHEIN_000136,SKU_000622,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,2283,0.274,2794.79,11.18,2.24
SHP_SHEIN_000137,SKU_000782,FAC_SHN_0020,DST_SHEIN_002,T_AIR,8715.54,490,0.0524,571.19,2.28,0.46
SHP_SHEIN_000138,SKU_000649,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,233,0.0384,734.61,2.94,0.59
SHP_SHEIN_000139,SKU_000614,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,3163,0.2467,4714.23,18.86,3.77
SHP_SHEIN_000140,SKU_000038,FAC_SHN_0005,DST_SHEIN_001,T_AIR,13580.22,2466,0.471,7995.46,31.98,6.4
SHP_SHEIN_000141,SKU_000749,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,132,0.021,214.11,0.86,0.17
SHP_SHEIN_000142,SKU_000276,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,3992,0.4112,4194.59,16.78,3.36
SHP_SHEIN_000143,SKU_000865,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,2403,0.4734,4391.04,17.56,3.51
SHP_SHEIN_000144,SKU_000998,FAC_SHN_0003,DST_SHEIN_003,T_AIR,17537.64,1381,0.2596,5691.58,22.77,4.55
SHP_SHEIN_000145,SKU_000955,FAC_SHN_0005,DST_SHEIN_002,T_AIR,7352.92,241,0.0422,387.64,1.55,0.31
SHP_SHEIN_000146,SKU_000309,FAC_SHN_0001,DST_SHEIN_003,T_AIR,18122.22,2215,1.0876,24636.37,98.55,19.71
SHP_SHEIN_000147,SKU_000194,FAC_SHN_0003,DST_SHEIN_003,T_AIR,17537.64,900,0.1269,2781.91,11.13,2.23
SHP_SHEIN_000148,SKU_000281,FAC_SHN_0019,DST_SHEIN_001,T_AIR,11461.62,2970,1.5652,22424.52,89.7,17.94
SHP_SHEIN_000149,SKU_000720,FAC_SHN_0009,DST_SHEIN_001,T_AIR,11295.27,1214,0.3763,5313.58,21.25,4.25
SHP_SHEIN_000150,SKU_000743,FAC_SHN_0018,DST_SHEIN_001,T_AIR,11385.72,3596,0.4351,6192.64,24.77,4.95
SHP_SHEIN_000151,SKU_000393,FAC_SHN_0011,DST_SHEIN_003,T_SEA,15983.07,519,0.0182,4.35,5.23,4.35
SHP_SHEIN_000152,SKU_000986,FAC_SHN_0015,DST_SHEIN_003,T_AIR,17514.57,2014,0.3867,8465.84,33.86,6.77
SHP_SHEIN_000153,SKU_000965,FAC_SHN_0018,DST_SHEIN_001,T_AIR,11385.72,4566,0.8949,12736.86,50.95,10.19
SHP_SHEIN_000154,SKU_000161,FAC_SHN_0002,DST_SHEIN_001,T_AIR,11577.54,4982,0.837,12112.65,48.45,9.69
SHP_SHEIN_000155,SKU_000229,FAC_SHN_0001,DST_SHEIN_002,T_SEA,9145.04,765,0.0895,12.28,14.73,12.28
SHP_SHEIN_000156,SKU_000978,FAC_SHN_0006,DST_SHEIN_002,T_AIR,7860.8,2236,0.4159,4086.59,16.35,3.27
SHP_SHEIN_000157,SKU_000907,FAC_SHN_0019,DST_SHEIN_001,T_AIR,11461.62,1496,0.2738,3922.28,15.69,3.14
SHP_SHEIN_000158,SKU_000287,FAC_SHN_0001,DST_SHEIN_001,T_AIR,11068.62,3049,0.1799,2488.93,9.96,1.99
SHP_SHEIN_000159,SKU_000065,FAC_SHN_0019,DST_SHEIN_003,T_AIR,14107.95,3748,0.5472,9649.98,38.6,7.72
SHP_SHEIN_000160,SKU_000064,FAC_SHN_0019,DST_SHEIN_003,T_AIR,14107.95,4987,0.2992,5276.73,21.11,4.22
SHP_SHEIN_000161,SKU_000648,FAC_SHN_0006,DST_SHEIN_003,T_AIR,15286.45,2761,0.428,8177.39,32.71,6.54
SHP_SHEIN_000162,SKU_000709,FAC_SHN_0020,DST_SHEIN_001,T_AIR,11369.91,866,0.0953,1353.87,5.42,1.08
SHP_SHEIN_000163,SKU_000704,FAC_SHN_0009,DST_SHEIN_002,T_AIR,8513.73,753,0.0663,705.19,2.82,0.56
SHP_SHEIN_000164,SKU_000936,FAC_SHN_0015,DST_SHEIN_003,T_AIR,17514.57,555,0.1199,2624.56,10.5,2.1
SHP_SHEIN_000165,SKU_000114,FAC_SHN_0001,DST_SHEIN_001,T_AIR,11068.62,4192,0.5701,7887.94,31.55,6.31
SHP_SHEIN_000166,SKU_000630,FAC_SHN_0012,DST_SHEIN_002,T_AIR,7302.6,3761,0.3648,3330.14,13.32,2.66
SHP_SHEIN_000167,SKU_000030,FAC_SHN_0010,DST_SHEIN_003,T_AIR,16369.48,2171,0.3626,7418.59,29.67,5.93
SHP_SHEIN_000168,SKU_000107,FAC_SHN_0001,DST_SHEIN_001,T_SEA,11068.62,1343,0.1343,22.3,26.76,22.3
SHP_SHEIN_000169,SKU_000006,FAC_SHN_0011,DST_SHEIN_002,T_AIR,7395.48,1215,0.1519,1403.99,5.62,1.12
SHP_SHEIN_000170,SKU_000153,FAC_SHN_0016,DST_SHEIN_002,T_AIR,7420.58,4639,0.4685,4346.04,17.38,3.48
SHP_SHEIN_000171,SKU_000146,FAC_SHN_0018,DST_SHEIN_003,T_AIR,18577.67,1204,0.0939,2180.83,8.72,1.74
SHP_SHEIN_000172,SKU_000073,FAC_SHN_0002,DST_SHEIN_002,T_AIR,8558.41,4614,0.7936,8490.03,33.96,6.79
SHP_SHEIN_000173,SKU_000070,FAC_SHN_0007,DST_SHEIN_003,T_ROAD_D,17643.25,1782,0.1889,349.93,13.33,3.33
SHP_SHEIN_000174,SKU_000897,FAC_SHN_0009,DST_SHEIN_003,T_AIR,17410.05,4367,0.8909,19387.57,77.55,15.51
SHP_SHEIN_000175,SKU_000023,FAC_SHN_0006,DST_SHEIN_003,T_ROAD_D,15286.45,324,0.045,72.29,2.75,0.69
SHP_SHEIN_000176,SKU_000490,FAC_SHN_0019,DST_SHEIN_003,T_AIR,14107.95,1697,0.6245,11012.95,44.05,8.81
SHP_SHEIN_000177,SKU_000608,FAC_SHN_0002,DST_SHEIN_002,T_AIR,8558.41,3510,0.3721,3980.3,15.92,3.18
SHP_SHEIN_000178,SKU_000581,FAC_SHN_0004,DST_SHEIN_002,T_ROAD_D,8886.67,3552,0.5754,536.93,20.45,5.11
SHP_SHEIN_000179,SKU_000434,FAC_SHN_0015,DST_SHEIN_002,T_AIR,8176.95,683,0.0266,272.26,1.09,0.22
SHP_SHEIN_000180,SKU_000411,FAC_SHN_0014,DST_SHEIN_001,T_AIR,10909.83,3782,0.8472,11553.07,46.21,9.24
SHP_SHEIN_000181,SKU_000182,FAC_SHN_0011,DST_SHEIN_001,T_AIR,11881.53,1448,0.3519,5225.85,20.9,4.18
SHP_SHEIN_000182,SKU_000003,FAC_SHN_0001,DST_SHEIN_003,T_AIR,18122.22,1248,0.1435,3251.13,13.0,2.6
SHP_SHEIN_000183,SKU_000220,FAC_SHN_0001,DST_SHEIN_002,T_AIR,9145.04,3077,1.6277,18607.1,74.43,14.89
SHP_SHEIN_000184,SKU_000951,FAC_SHN_0011,DST_SHEIN_003,T_ROAD_D,15983.07,2259,1.2199,2047.2,77.99,19.5
SHP_SHEIN_000185,SKU_000139,FAC_SHN_0013,DST_SHEIN_001,T_AIR,12135.35,3982,0.6092,9241.77,36.97,7.39
SHP_SHEIN_000186,SKU_000341,FAC_SHN_0003,DST_SHEIN_002,T_AIR,8161.16,2614,0.2196,2239.99,8.96,1.79
