shipment_id,product_id,origin_factory_id,destination_id,transport_id,distance_km,shipped_quantity,total_weight_tons,transport_co2_footprint,transport_nox_footprint,transport_sox_footprint
SHP_HM_000018,PRD_0154,FAC_HM_012,DST_HM_001,T_ROAD_D,5176.36,203,0.1238,67.3,2.56,0.64
SHP_HM_000019,PRD_0583,FAC_HM_005,DST_HM_001,T_SEA,7643.69,3094,2.4164,277.05,332.47,277.05
SHP_HM_000020,PRD_0561,FAC_HM_010,DST_HM_003,T_RAIL,12447.67,4016,1.2851,351.93,31.99,16.0
SHP_HM_000021,PRD_0407,FAC_HM_017,DST_HM_003,T_ROAD_D,12173.92,3699,1.1726,1498.87,57.1,14.27
SHP_HM_000022,PRD_0797,FAC_HM_005,DST_HM_003,T_SEA,13114.69,4266,1.2883,253.44,304.13,253.44
SHP_HM_000023,PRD_0553,FAC_HM_019,DST_HM_001,T_SEA,4837.65,1042,0.4199,30.47,36.57,30.47
SHP_HM_000024,PRD_0408,FAC_HM_003,DST_HM_001,T_SEA,6525.27,423,0.1371,13.41,16.1,13.41
SHP_HM_000025,PRD_0607,FAC_HM_012,DST_HM_002,T_ROAD_D,5782.1,4098,4.9668,3015.43,114.87,28.72
SHP_HM_000026,PRD_0435,FAC_HM_007,DST_HM_002,T_RAIL,8084.6,381,0.0217,3.86,0.35,0.18
SHP_HM_000027,PRD_0966,FAC_HM_012,DST_HM_003,T_ROAD_D,10957.65,1318,0.547,629.32,23.97,5.99
SHP_HM_000028,PRD_0203,FAC_HM_005,DST_HM_002,T_SEA,8246.19,3740,0.4862,60.14,72.17,60.14
SHP_HM_000029,PRD_0082,FAC_HM_004,DST_HM_001,T_RAIL,4555.8,2844,1.3253,132.83,12.08,6.04
SHP_HM_000030,PRD_0674,FAC_HM_011,DST_HM_003,T_SEA,12014.03,3567,0.535,96.42,115.71,96.42
SHP_HM_000031,PRD_0534,FAC_HM_020,DST_HM_001,T_SEA,5835.18,323,0.0927,8.11,9.74,8.11
SHP_HM_000032,PRD_0284,FAC_HM_017,DST_HM_002,T_SEA,6321.77,263,0.1696,16.09,19.3,16.09
SHP_HM_000033,PRD_0074,FAC_HM_011,DST_HM_001,T_SEA,6308.68,4967,0.76,71.91,86.3,71.91
SHP_HM_000034,PRD_0253,FAC_HM_002,DST_HM_002,T_SEA,4463.88,4636,4.0333,270.06,324.08,270.06
SHP_HM_000035,PRD_0223,FAC_HM_018,DST_HM_002,T_ROAD_D,5982.52,818,0.2299,144.39,5.5,1.38
SHP_HM_000036,PRD_0947,FAC_HM_016,DST_HM_002,T_SEA,6119.85,3615,2.169,199.11,238.93,199.11
SHP_HM_000037,PRD_0621,FAC_HM_003,DST_HM_001,T_AIR,6525.27,2543,0.3814,3111.33,12.45,2.49
SHP_HM_000038,PRD_0121,FAC_HM_004,DST_HM_001,T_SEA,4555.8,4290,1.1497,78.57,94.28,78.57
SHP_HM_000039,PRD_0608,FAC_HM_009,DST_HM_001,T_SEA,6372.81,3525,3.0808,294.51,353.41,294.51
SHP_HM_000040,PRD_0515,FAC_HM_011,DST_HM_001,T_AIR,6308.68,1136,0.4873,3843.12,15.37,3.07
SHP_HM_000041,PRD_0078,FAC_HM_018,DST_HM_003,T_ROAD_D,11981.57,3225,1.4577,1833.88,69.86,17.47
SHP_HM_000042,PRD_0979,FAC_HM_004,DST_HM_001,T_SEA,4555.8,4242,1.6077,109.87,131.84,109.87
SHP_HM_000043,PRD_0183,FAC_HM_002,DST_HM_001,T_SEA,3898.64,4475,3.6382,212.76,255.31,212.76
SHP_HM_000044,PRD_0102,FAC_HM_003,DST_HM_002,T_SEA,7222.6,3990,1.1012,119.31,143.17,119.31
SHP_HM_000045,PRD_0539,FAC_HM_011,DST_HM_001,T_SEA,6308.68,3472,1.5832,149.82,179.79,149.82
SHP_HM_000046,PRD_0571,FAC_HM_007,DST_HM_003,T_SEA,11561.48,4672,1.4764,256.03,307.24,256.03
SHP_HM_000047,PRD_0574,FAC_HM_014,DST_HM_002,T_SEA,6104.72,1241,0.3078,28.18,33.82,28.18
SHP_HM_000048,PRD_0901,FAC_HM_018,DST_HM_002,T_RAIL,5982.52,1305,1.395,183.61,16.69,8.35
SHP_HM_000049,PRD_0428,FAC_HM_003,DST_HM_002,T_SEA,7222.6,1476,2.1623,234.27,281.12,234.27
SHP_HM_000050,PRD_0314,FAC_HM_013,DST_HM_002,T_ROAD_D,4849.06,2120,1.7978,915.33,34.87,8.72
SHP_HM_000051,PRD_0008,FAC_HM_015,DST_HM_003,T_SEA,12423.37,4811,1.7608,328.13,393.76,328.13
SHP_HM_000052,PRD_0849,FAC_HM_018,DST_HM_003,T_ROAD_D,11981.57,3429,1.3407,1686.74,64.26,16.06
SHP_HM_000053,PRD_0708,FAC_HM_001,DST_HM_003,T_ROAD_D,12442.57,4667,1.4608,1908.45,72.7,18.18
SHP_HM_000054,PRD_0549,FAC_HM_004,DST_HM_002,T_SEA,5179.86,3316,1.0545,81.93,98.32,81.93
SHP_HM_000055,PRD_0563,FAC_HM_013,DST_HM_002,T_ROAD_D,4849.06,4072,0.342,174.15,6.63,1.66
SHP_HM_000056,PRD_0243,FAC_HM_018,DST_HM_003,T_AIR,11981.57,4720,0.7174,10745.07,42.98,8.6
SHP_HM_000057,PRD_0801,FAC_HM_013,DST_HM_003,T_ROAD_D,10262.41,4760,1.309,1410.52,53.73,13.43
SHP_HM_000058,PRD_0662,FAC_HM_001,DST_HM_003,T_ROAD_D,12442.57,2710,0.7425,970.11,36.96,9.24
SHP_HM_000059,PRD_0648,FAC_HM_005,DST_HM_001,T_SEA,7643.69,1116,0.2344,26.87,32.24,26.87
SHP_HM_000060,PRD_0457,FAC_HM_015,DST_HM_001,T_SEA,6140.9,1859,0.6953,64.04,76.85,64.04
SHP_HM_000061,PRD_0134,FAC_HM_017,DST_HM_001,T_SEA,5931.35,2033,0.8417,74.88,89.86,74.88
SHP_HM_000062,PRD_0944,FAC_HM_010,DST_HM_001,T_SEA,8157.35,4305,1.2958,158.56,190.27,158.56
SHP_HM_000063,PRD_0730,FAC_HM_002,DST_HM_002,T_ROAD_D,4463.88,4934,1.4013,656.78,25.02,6.26
SHP_HM_000064,PRD_0775,FAC_HM_007,DST_HM_002,T_SEA,8084.6,1304,0.1043,12.65,15.18,12.65
SHP_HM_000065,PRD_0096,FAC_HM_009,DST_HM_003,T_SEA,11284.13,3659,3.9188,663.3,795.96,663.3
SHP_HM_000066,PRD_0931,FAC_HM_012,DST_HM_002,T_SEA,5782.1,2119,0.4768,41.35,49.62,41.35
SHP_HM_000067,PRD_0025,FAC_HM_006,DST_HM_003,T_SEA,10640.5,1898,2.4275,387.45,464.94,387.45
SHP_HM_000068,PRD_0809,FAC_HM_019,DST_HM_003,T_AIR,11082.33,3631,0.4103,5683.89,22.74,4.55
SHP_HM_000069,PRD_0609,FAC_HM_009,DST_HM_003,T_ROAD_D,11284.13,4999,3.3043,3915.09,149.15,37.29
SHP_HM_000070,PRD_0182,FAC_HM_018,DST_HM_001,T_SEA,5672.0,4457,2.077,176.71,212.05,176.71
SHP_HM_000071,PRD_0529,FAC_HM_010,DST_HM_001,T_ROAD_D,8157.35,3381,2.2281,1908.4,72.7,18.18
SHP_HM_000072,PRD_0903,FAC_HM_018,DST_HM_001,T_SEA,5672.0,1685,0.5813,49.46,59.35,49.46
SHP_HM_000073,PRD_0938,FAC_HM_011,DST_HM_003,T_ROAD_D,12014.03,4881,1.6303,2056.52,78.34,19.59
SHP_HM_000074,PRD_0962,FAC_HM_009,DST_HM_003,T_RAIL,11284.13,1523,0.4797,119.1,10.83,5.41
SHP_HM_000075,PRD_0694,FAC_HM_020,DST_HM_003,T_SEA,11515.2,4999,4.0992,708.04,849.65,708.04
SHP_HM_000076,PRD_0403,FAC_HM_002,DST_HM_002,T_SEA,4463.88,3637,1.3457,90.1,108.13,90.1
SHP_HM_000077,PRD_0126,FAC_HM_018,DST_HM_003,T_SEA,11981.57,2404,0.4279,76.91,92.29,76.91
SHP_HM_000078,PRD_0487,FAC_HM_011,DST_HM_003,T_SEA,12014.03,1393,0.3664,66.02,79.23,66.02
SHP_HM_000079,PRD_0842,FAC_HM_002,DST_HM_002,T_SEA,4463.88,204,0.0863,5.78,6.93,5.78
SHP_HM_000080,PRD_0327,FAC_HM_012,DST_HM_002,T_SEA,5782.1,2160,0.594,51.52,61.82,51.52
SHP_HM_000081,PRD_0827,FAC_HM_006,DST_HM_002,T_SEA,5276.63,2833,1.3173,104.27,125.12,104.27
SHP_HM_000082,PRD_0189,FAC_HM_013,DST_HM_001,T_SEA,4276.85,3346,4.8852,313.4,376.08,313.4
SHP_HM_000083,PRD_0532,FAC_HM_001,DST_HM_003,T_SEA,12442.57,498,0.3108,58.0,69.6,58.0
SHP_HM_000084,PRD_0603,FAC_HM_020,DST_HM_001,T_SEA,5835.18,2278,0.492,43.07,51.68,43.07
SHP_HM_000085,PRD_0813,FAC_HM_015,DST_HM_001,T_ROAD_D,6140.9,131,0.0828,53.38,2.03,0.51
SHP_HM_000086,PRD_0791,FAC_HM_001,DST_HM_001,T_RAIL,6224.5,2883,2.6495,362.82,32.98,16.49
SHP_HM_000087,PRD_0704,FAC_HM_011,DST_HM_002,T_RAIL,6899.89,4028,1.1681,177.32,16.12,8.06
SHP_HM_000088,PRD_0267,FAC_HM_006,DST_HM_003,T_SEA,10640.5,2614,0.7711,123.08,147.69,123.08
SHP_HM_000089,PRD_0752,FAC_HM_019,DST_HM_002,T_SEA,5250.71,4469,2.811,221.4,265.68,221.4
SHP_HM_000090,PRD_0845,FAC_HM_012,DST_HM_001,T_ROAD_D,5176.36,4549,6.0365,3280.96,124.99,31.25
SHP_HM_000091,PRD_0719,FAC_HM_015,DST_HM_003,T_SEA,12423.37,1805,0.4855,90.48,108.58,90.48
SHP_HM_000092,PRD_0216,FAC_HM_014,DST_HM_003,T_SEA,11203.39,3616,0.4267,71.71,86.05,71.71
SHP_HM_000093,PRD_0629,FAC_HM_006,DST_HM_002,T_AIR,5276.63,4772,5.7455,37896.02,151.58,30.32
SHP_HM_000094,PRD_0210,FAC_HM_011,DST_HM_003,T_SEA,12014.03,3345,1.5253,274.88,329.85,274.88
SHP_HM_000095,PRD_0709,FAC_HM_001,DST_HM_002,T_SEA,6627.59,1555,1.5177,150.88,181.05,150.88
SHP_HM_000096,PRD_0954,FAC_HM_008,DST_HM_001,T_SEA,4234.34,2034,0.9824,62.4,74.88,62.4
SHP_HM_000097,PRD_0301,FAC_HM_005,DST_HM_001,T_SEA,7643.69,3411,1.054,120.85,145.02,120.85
SHP_HM_000098,PRD_0818,FAC_HM_019,DST_HM_001,T_RAIL,4837.65,2580,0.8024,85.4,7.76,3.88
SHP_HM_000099,PRD_0805,FAC_HM_006,DST_HM_001,T_RAIL,4702.14,3808,2.4143,249.75,22.7,11.35
SHP_HM_000100,PRD_0608,FAC_HM_019,DST_HM_003,T_SEA,11082.33,810,0.7079,117.68,141.22,117.68
SHP_HM_000101,PRD_0060,FAC_HM_007,DST_HM_002,T_SEA,8084.6,2035,0.2666,32.33,38.79,32.33
SHP_HM_000102,PRD_0784,FAC_HM_009,DST_HM_003,T_ROAD_D,11284.13,3104,0.2607,308.93,11.77,2.94
SHP_HM_000103,PRD_0691,FAC_HM_013,DST_HM_003,T_SEA,10262.41,472,0.4111,63.28,75.94,63.28
SHP_HM_000104,PRD_0837,FAC_HM_005,DST_HM_002,T_SEA,8246.19,3901,1.6072,198.8,238.56,198.8
SHP_HM_000105,PRD_0433,FAC_HM_017,DST_HM_001,T_RAIL,5931.35,3997,0.3437,44.85,4.08,2.04
SHP_HM_000106,PRD_0820,FAC_HM_010,DST_HM_002,T_ROAD_D,8891.08,4244,1.2138,1133.14,43.17,10.79
SHP_HM_000107,PRD_0225,FAC_HM_015,DST_HM_001,T_SEA,6140.9,1156,0.1353,12.46,14.95,12.46
SHP_HM_000108,PRD_0192,FAC_HM_014,DST_HM_002,T_ROAD_D,6104.72,479,0.3425,219.53,8.36,2.09
SHP_HM_000109,PRD_0228,FAC_HM_006,DST_HM_002,T_SEA,5276.63,432,0.0631,4.99,5.99,4.99
SHP_HM_000110,PRD_0344,FAC_HM_019,DST_HM_002,T_ROAD_D,5250.71,1070,1.1749,647.73,24.68,6.17
SHP_HM_000111,PRD_0584,FAC_HM_018,DST_HM_001,T_SEA,5672.0,416,0.1148,9.77,11.72,9.77
SHP_HM_000112,PRD_0881,FAC_HM_018,DST_HM_003,T_SEA,11981.57,101,0.038,6.83,8.19,6.83
SHP_HM_000113,PRD_0232,FAC_HM_007,DST_HM_003,T_ROAD_D,11561.48,3536,0.884,1073.14,40.88,10.22
SHP_HM_000114,PRD_0068,FAC_HM_013,DST_HM_003,T_RAIL,10262.41,3661,1.4388,324.84,29.53,14.77
SHP_HM_000115,PRD_0465,FAC_HM_009,DST_HM_001,T_SEA,6372.81,1936,0.5595,53.48,64.18,53.48
SHP_HM_000116,PRD_0084,FAC_HM_017,DST_HM_001,T_SEA,5931.35,211,0.2494,22.19,26.63,22.19
SHP_HM_000117,PRD_0229,FAC_HM_014,DST_HM_002,T_AIR,6104.72,2016,1.5342,11707.14,46.83,9.37
SHP_HM_000118,PRD_0200,FAC_HM_013,DST_HM_003,T_ROAD_D,10262.41,4812,3.0267,3261.48,124.25,31.06
SHP_HM_000119,PRD_0671,FAC_HM_002,DST_HM_001,T_SEA,3898.64,1057,0.7484,43.76,52.52,43.76
SHP_HM_000120,PRD_0683,FAC_HM_016,DST_HM_001,T_RAIL,5766.74,670,0.5816,73.78,6.71,3.35
SHP_HM_000121,PRD_0405,FAC_HM_004,DST_HM_001,T_ROAD_D,4555.8,3168,4.6126,2206.48,84.06,21.01
SHP_HM_000122,PRD_0152,FAC_HM_018,DST_HM_002,T_SEA,5982.52,2073,0.311,27.9,33.48,27.9
SHP_HM_000123,PRD_0816,FAC_HM_001,DST_HM_003,T_RAIL,12442.57,2456,0.7245,198.33,18.03,9.01
SHP_HM_000124,PRD_0455,FAC_HM_013,DST_HM_001,T_SEA,4276.85,1124,0.0865,5.55,6.66,5.55
SHP_HM_000125,PRD_0821,FAC_HM_010,DST_HM_002,T_SEA,8891.08,566,0.1392,18.57,22.28,18.57
SHP_HM_000126,PRD_0949,FAC_HM_007,DST_HM_001,T_RAIL,7328.44,4268,6.1801,996.39,90.58,45.29
SHP_HM_000127,PRD_0836,FAC_HM_003,DST_HM_002,T_SEA,7222.6,4847,2.0939,226.85,272.22,226.85
SHP_HM_000128,PRD_0625,FAC_HM_016,DST_HM_001,T_SEA,5766.74,2337,0.8063,69.74,83.69,69.74
SHP_HM_000129,PRD_0028,FAC_HM_003,DST_HM_001,T_SEA,6525.27,2931,2.5822,252.74,303.29,252.74
SHP_HM_000130,PRD_0582,FAC_HM_019,DST_HM_003,T_ROAD_D,11082.33,3075,0.2214,257.63,9.81,2.45
SHP_HM_000131,PRD_0436,FAC_HM_003,DST_HM_002,T_SEA,7222.6,4682,0.7538,81.67,98.0,81.67
SHP_HM_000132,PRD_0456,FAC_HM_009,DST_HM_001,T_SEA,6372.81,4428,0.3808,36.4,43.68,36.4
SHP_HM_000133,PRD_0267,FAC_HM_004,DST_HM_001,T_AIR,4555.8,1134,0.3345,1905.06,7.62,1.52
SHP_HM_000134,PRD_0472,FAC_HM_017,DST_HM_002,T_RAIL,6321.77,2918,2.2002,306.0,27.82,13.91
SHP_HM_000135,PRD_0003,FAC_HM_012,DST_HM_001,T_ROAD_D,5176.36,204,0.1618,87.93,3.35,0.84
SHP_HM_000136,PRD_0560,FAC_HM_017,DST_HM_003,T_SEA,12173.92,2505,2.0691,377.84,453.41,377.84
SHP_HM_000137,PRD_0417,FAC_HM_015,DST_HM_001,T_SEA,6140.9,4617,1.9114,176.07,211.28,176.07
SHP_HM_000138,PRD_0804,FAC_HM_002,DST_HM_001,T_SEA,3898.64,1885,0.3336,19.51,23.41,19.51
SHP_HM_000139,PRD_0784,FAC_HM_015,DST_HM_002,T_SEA,6488.02,3539,0.2973,28.93,34.72,28.93
SHP_HM_000140,PRD_0527,FAC_HM_011,DST_HM_003,T_RAIL,12014.03,2167,0.2189,57.85,5.26,2.63
SHP_HM_000141,PRD_0980,FAC_HM_011,DST_HM_003,T_ROAD_D,12014.03,4631,5.7193,7214.72,274.85,68.71
SHP_HM_000142,PRD_0154,FAC_HM_005,DST_HM_002,T_SEA,8246.19,4941,3.014,372.81,447.37,372.81
SHP_HM_000143,PRD_0548,FAC_HM_017,DST_HM_002,T_SEA,6321.77,1946,0.6169,58.5,70.2,58.5
SHP_HM_000144,PRD_0865,FAC_HM_005,DST_HM_001,T_RAIL,7643.69,3863,5.4816,921.79,83.8,41.9
SHP_HM_000145,PRD_0265,FAC_HM_010,DST_HM_001,T_RAIL,8157.35,3194,0.5462,98.02,8.91,4.46
SHP_HM_000146,PRD_0862,FAC_HM_009,DST_HM_003,T_ROAD_D,11284.13,1210,0.3654,432.96,16.49,4.12
SHP_HM_000147,PRD_0647,FAC_HM_012,DST_HM_001,T_RAIL,5176.36,3455,0.7705,87.74,7.98,3.99
SHP_HM_000148,PRD_0329,FAC_HM_019,DST_HM_003,T_SEA,11082.33,2683,0.2683,44.6,53.52,44.6
SHP_HM_000149,PRD_0996,FAC_HM_016,DST_HM_003,T_ROAD_D,12049.73,4239,2.8401,3593.39,136.89,34.22
SHP_HM_000150,PRD_0064,FAC_HM_018,DST_HM_001,T_ROAD_D,5672.0,2660,2.2264,1325.97,50.51,12.63
SHP_HM_000151,PRD_0990,FAC_HM_011,DST_HM_003,T_RAIL,12014.03,4895,3.3727,891.42,81.04,40.52
SHP_HM_000152,PRD_0835,FAC_HM_007,DST_HM_003,T_SEA,11561.48,3366,1.343,232.91,279.49,232.91
SHP_HM_000153,PRD_0506,FAC_HM_018,DST_HM_001,T_AIR,5672.0,993,0.8381,5942.07,23.77,4.75
SHP_HM_000154,PRD_0268,FAC_HM_003,DST_HM_002,T_SEA,7222.6,4048,1.2346,133.76,160.51,133.76
SHP_HM_000155,PRD_0576,FAC_HM_010,DST_HM_001,T_SEA,8157.35,2005,0.8902,108.93,130.71,108.93
SHP_HM_000156,PRD_0226,FAC_HM_012,DST_HM_002,T_RAIL,5782.1,765,0.2035,25.89,2.35,1.18
SHP_HM_000157,PRD_0073,FAC_HM_002,DST_HM_003,T_SEA,9936.6,1164,0.1548,23.07,27.69,23.07
SHP_HM_000158,PRD_0389,FAC_HM_012,DST_HM_003,T_ROAD_D,10957.65,2703,0.3,345.2,13.15,3.29
SHP_HM_000159,PRD_0759,FAC_HM_016,DST_HM_001,T_SEA,5766.74,877,0.3736,32.32,38.78,32.32
SHP_HM_000160,PRD_0471,FAC_HM_019,DST_HM_002,T_SEA,5250.71,1382,0.6053,47.68,57.21,47.68
SHP_HM_000161,PRD_0017,FAC_HM_002,DST_HM_001,T_SEA,3898.64,4301,0.7355,43.01,51.61,43.01
SHP_HM_000162,PRD_0820,FAC_HM_015,DST_HM_003,T_SEA,12423.37,2721,0.7782,145.02,174.02,145.02
SHP_HM_000163,PRD_0185,FAC_HM_005,DST_HM_002,T_AIR,8246.19,3706,1.4972,15432.99,61.73,12.35
SHP_HM_000164,PRD_0494,FAC_HM_012,DST_HM_001,T_RAIL,5176.36,775,0.2682,30.54,2.78,1.39
SHP_HM_000165,PRD_0249,FAC_HM_003,DST_HM_001,T_SEA,6525.27,2526,1.114,109.03,130.84,109.03
SHP_HM_000166,PRD_0933,FAC_HM_019,DST_HM_002,T_ROAD_D,5250.71,3080,0.2988,164.71,6.27,1.57
SHP_HM_000167,PRD_0255,FAC_HM_019,DST_HM_002,T_SEA,5250.71,114,0.1135,8.94,10.73,8.94
SHP_HM_000168,PRD_0433,FAC_HM_015,DST_HM_003,T_RAIL,12423.37,3741,0.3217,87.93,7.99,4.0
SHP_HM_000169,PRD_0576,FAC_HM_001,DST_HM_002,T_SEA,6627.59,3931,1.7454,173.51,208.22,173.51
SHP_HM_000170,PRD_0517,FAC_HM_011,DST_HM_001,T_SEA,6308.68,3282,1.129,106.84,128.21,106.84
SHP_HM_000171,PRD_0794,FAC_HM_002,DST_HM_003,T_AIR,9936.6,637,0.1987,2468.55,9.87,1.97
SHP_HM_000172,PRD_0892,FAC_HM_019,DST_HM_002,T_SEA,5250.71,4712,3.468,273.14,327.77,273.14
SHP_HM_000173,PRD_0127,FAC_HM_011,DST_HM_003,T_SEA,12014.03,2973,0.883,159.12,190.95,159.12
SHP_HM_000174,PRD_0502,FAC_HM_006,DST_HM_001,T_SEA,4702.14,1387,0.3204,22.6,27.12,22.6
SHP_HM_000175,PRD_0211,FAC_HM_011,DST_HM_001,T_ROAD_D,6308.68,1356,1.8157,1202.73,45.82,11.45
SHP_HM_000176,PRD_0058,FAC_HM_007,DST_HM_001,T_SEA,7328.44,1753,0.7328,80.55,96.66,80.55
SHP_HM_000177,PRD_0270,FAC_HM_016,DST_HM_002,T_SEA,6119.85,1935,0.8398,77.09,92.51,77.09
SHP_HM_000178,PRD_0071,FAC_HM_019,DST_HM_001,T_ROAD_D,4837.65,904,0.8796,446.79,17.02,4.26
SHP_HM_000179,PRD_0610,FAC_HM_020,DST_HM_003,T_AIR,11515.2,4575,1.8666,26867.84,107.47,21.49
SHP_HM_000180,PRD_0001,FAC_HM_017,DST_HM_001,T_ROAD_D,5931.35,2409,0.6336,394.58,15.03,3.76
SHP_HM_000181,PRD_0345,FAC_HM_004,DST_HM_001,T_AIR,4555.8,1681,0.1278,727.54,2.91,0.58
SHP_HM_000182,PRD_0824,FAC_HM_011,DST_HM_002,T_SEA,6899.89,3116,1.9257,199.31,239.17,199.31
SHP_HM_000183,PRD_0372,FAC_HM_017,DST_HM_001,T_ROAD_D,5931.35,1254,0.6057,377.21,14.37,3.59
SHP_HM_000184,PRD_0898,FAC_HM_006,DST_HM_002,T_ROAD_D,5276.63,3167,0.3104,171.96,6.55,1.64
SHP_HM_000185,PRD_0256,FAC_HM_012,DST_HM_001,T_SEA,5176.36,1221,0.9768,75.84,91.01,75.84
SHP_HM_000186,PRD_0242,FAC_HM_010,DST_HM_003,T_RAIL,12447.67,4164,1.4449,395.69,35.97,17.99
SHP_HM_000187,PRD_0324,FAC_HM_006,DST_HM_002,T_AIR,5276.63,1515,1.4635,9652.87,38.61,7.72
SHP_HM_000188,PRD_0620,FAC_HM_017,DST_HM_003,T_SEA,12173.92,1554,0.4631,84.56,101.48,84.56
SHP_HM_000189,PRD_0338,FAC_HM_005,DST_HM_002,T_SEA,8246.19,3394,2.7186,336.27,403.52,336.27
SHP_HM_000190,PRD_0209,FAC_HM_020,DST_HM_002,T_SEA,6445.74,685,0.8816,85.24,102.29,85.24
SHP_HM_000191,PRD_0309,FAC_HM_011,DST_HM_003,T_SEA,12014.03,3350,0.9882,178.09,213.71,178.09
SHP_HM_000192,PRD_0935,FAC_HM_017,DST_HM_001,T_SEA,5931.35,319,0.2345,20.86,25.03,20.86
SHP_HM_000193,PRD_0299,FAC_HM_013,DST_HM_003,T_RAIL,10262.41,2696,0.9598,216.69,19.7,9.85
SHP_HM_000194,PRD_0686,FAC_HM_012,DST_HM_001,T_ROAD_D,5176.36,2122,1.3963,758.9,28.91,7.23
SHP_HM_000195,PRD_0988,FAC_HM_020,DST_HM_002,T_SEA,6445.74,3760,2.6508,256.3,307.55,256.3
SHP_HM_000196,PRD_0606,FAC_HM_016,DST_HM_002,T_AIR,6119.85,1979,0.5798,4435.72,17.74,3.55
SHP_HM_000197,PRD_0988,FAC_HM_016,DST_HM_001,T_RAIL,5766.74,380,0.2679,33.99,3.09,1.54
SHP_HM_000198,PRD_0894,FAC_HM_019,DST_HM_001,T_SEA,4837.65,4168,1.3504,97.99,117.59,97.99
SHP_HM_000199,PRD_0273,FAC_HM_016,DST_HM_002,T_RAIL,6119.85,1869,0.5457,73.48,6.68,3.34
SHP_HM_000200,PRD_0255,FAC_HM_005,DST_HM_002,T_SEA,8246.19,261,0.26,32.15,38.59,32.15
SHP_HM_000201,PRD_0859,FAC_HM_007,DST_HM_002,T_SEA,8084.6,2432,0.3283,39.82,47.78,39.82
SHP_HM_000202,PRD_0034,FAC_HM_002,DST_HM_001,T_ROAD_D,3898.64,2768,0.9743,398.85,15.19,3.8
SHP_HM_000203,PRD_0683,FAC_HM_003,DST_HM_003,T_SEA,11574.37,1530,1.328,230.57,276.68,230.57
SHP_HM_000204,PRD_0113,FAC_HM_015,DST_HM_002,T_AIR,6488.02,2441,3.2392,26270.05,105.08,21.02
SHP_HM_000205,PRD_0785,FAC_HM_018,DST_HM_002,T_SEA,5982.52,2990,0.7595,68.15,81.78,68.15
SHP_HM_000206,PRD_0347,FAC_HM_016,DST_HM_001,T_ROAD_D,5766.74,3551,0.2237,135.46,5.16,1.29
SHP_HM_000207,PRD_0874,FAC_HM_006,DST_HM_002,T_SEA,5276.63,4856,1.7579,139.13,166.96,139.13
SHP_HM_000208,PRD_0179,FAC_HM_017,DST_HM_001,T_ROAD_D,5931.35,4103,4.6487,2895.17,110.29,27.57
SHP_HM_000209,PRD_0687,FAC_HM_006,DST_HM_002,T_SEA,5276.63,2171,0.597,47.25,56.71,47.25
